,item_brand,item_name,item_price,item_link
3652,Steve Madden,Women's Firework Rhinestone Sandals,$72.00,https://www.macys.com/shop/product/steve-madden-womens-firework-rhinestone-sandals?ID=10358183&CategoryID=56233
3653,FitFlop,Cova Sandals,$59.93,https://www.macys.com/shop/product/fitflop-cova-sandals?ID=6812001&CategoryID=56233
3654,GBG Los Angeles,Rigster Wedge Sneakers,$34.43,https://www.macys.com/shop/product/gbg-los-angeles-rigster-wedge-sneakers?ID=8094141&CategoryID=56233
3655,FitFlop,Fino Metallic Fleck Toe-Post Sandals,$90.00,https://www.macys.com/shop/product/fitflop-fino-metallic-fleck-toe-post-sandals?ID=10347995&CategoryID=56233
3656,Jessica Simpson,Lailra High Heel Stretch Booties,$99.00,https://www.macys.com/shop/product/jessica-simpson-lailra-high-heel-stretch-booties?ID=9887646&CategoryID=56233
3657,Betsey Johnson,Rowann Block Heel Booties,$89.00,https://www.macys.com/shop/product/betsey-johnson-rowann-block-heel-booties?ID=10363035&CategoryID=56233
3658,Capezio,Fierce Dansneaker Shoe,$69.00,https://www.macys.com/shop/product/capezio-fierce-dansneaker-shoe?ID=10059700&CategoryID=56233
3659,Koolaburra By UGG,Women's Kinslei Boots,$99.99,https://www.macys.com/shop/product/koolaburra-by-ugg-womens-kinslei-boots?ID=7268118&CategoryID=56233
3660,Puma,Women's Muse X-2 Casual Sneakers from Finish Line,$80.00,https://www.macys.com/shop/product/puma-womens-muse-x-2-casual-sneakers-from-finish-line?ID=9975265&CategoryID=56233
3661,Koolaburra By UGG,Women's Koola Short Boots,$79.99,https://www.macys.com/shop/product/koolaburra-by-ugg-womens-koola-short-boots?ID=6722592&CategoryID=56233
3662,Naturalizer,Samantha Flats,$89.00,https://www.macys.com/shop/product/naturalizer-samantha-flats?ID=9633803&CategoryID=56233
3663,UGG®,Women's Bren Sneakers,$90.00,https://www.macys.com/shop/product/ugg-womens-bren-sneakers?ID=6298508&CategoryID=56233
3664,Nine West,Fivera Dress Boots,$189.00,https://www.macys.com/shop/product/nine-west-fivera-dress-boots?ID=9983683&CategoryID=56233
3665,Olivia Miller,'Baby Baby' Ankle Boots,$114.99,https://www.macys.com/shop/product/olivia-miller-baby-baby-ankle-boots?ID=10402754&CategoryID=56233
3666,Cole Haan,Women's Go-To Chelsea Booties,$250.00,https://www.macys.com/shop/product/cole-haan-womens-go-to-chelsea-booties?ID=10255630&CategoryID=56233
3667,Walking Cradles,Jolly Slingback,$100.00,https://www.macys.com/shop/product/walking-cradles-jolly-slingback?ID=10480434&CategoryID=56233
3668,American Rag,"Emilee Wide-Calf Boots, Created For Macy's",$89.50,https://www.macys.com/shop/product/american-rag-emilee-wide-calf-boots-created-for-macys?ID=6314003&CategoryID=56233
3669,Eastland Shoe,Eastland Women's Charlie 1955 Boots,$160.00,https://www.macys.com/shop/product/eastland-womens-charlie-1955-boots?ID=8924514&CategoryID=56233
3670,DKNY,Bashi Sneakers,$150.00,https://www.macys.com/shop/product/dkny-bashi-sneakers?ID=10407273&CategoryID=56233
3671,Lauren Ralph Lauren,Wharton Booties,$150.00,https://www.macys.com/shop/product/lauren-ralph-lauren-wharton-booties?ID=9502656&CategoryID=56233
3672,Jewel Badgley Mischka,Brighton Evening Shoes,$89.00,https://www.macys.com/shop/product/jewel-badgley-mischka-brighton-evening-shoes?ID=10399018&CategoryID=56233
3673,Dirty Laundry,Waltz Split Western Mules,$59.95,https://www.macys.com/shop/product/dirty-laundry-waltz-split-western-mules?ID=9359079&CategoryID=56233
3674,Naturalizer,Tai Wide Calf High Shaft Boots ,$220.00,https://www.macys.com/shop/product/naturalizer-tai-wide-calf-high-shaft-boots?ID=10225005&CategoryID=56233
3675,Walking Cradles,Joy Pump,$100.00,https://www.macys.com/shop/product/walking-cradles-joy-pump?ID=10480415&CategoryID=56233
3676,Style & Co,"Hayley Over-The-Knee Zip Boots, Created for Macy's",$99.50,https://www.macys.com/shop/product/style-co-hayley-over-the-knee-zip-boots-created-for-macys?ID=6324553&CategoryID=56233
3677,Circus by Sam Edelman,Ibis Dress Sandals,$49.00,https://www.macys.com/shop/product/circus-by-sam-edelman-ibis-dress-sandals?ID=9616554&CategoryID=56233
3678,COACH,Women's Cassandra Buckle Booties,$165.00,https://www.macys.com/shop/product/coach-womens-cassandra-buckle-booties?ID=10456397&CategoryID=56233
3679,Aerosoles,Double Cross Casual Boots,$99.00,https://www.macys.com/shop/product/aerosoles-double-cross-casual-boots?ID=10401564&CategoryID=56233
3680,FitFlop,Halo Toe-Thong Sandals,$90.00,https://www.macys.com/shop/product/fitflop-halo-toe-thong-sandals?ID=7262010&CategoryID=56233
3681,Sperry,Women's Crest Vibe Sparkle Linen Sneakers,$60.00,https://www.macys.com/shop/product/sperry-womens-crest-vibe-sparkle-linen-sneakers?ID=10404623&CategoryID=56233
3682,MICHAEL Michael Kors,Lillie Moccasin Flats,$99.00,https://www.macys.com/shop/product/michael-michael-kors-lillie-moccasin-flats?ID=6537373&CategoryID=56233
3683,Skechers,Women's Summits Wide Width Athletic Sneakers from Finish Line,$40.00,https://www.macys.com/shop/product/skechers-womens-summits-wide-width-athletic-sneakers-from-finish-line?ID=7924973&CategoryID=56233
3684,Bar III,"Involve Oxford Loafers, Created for Macy's",$39.63,https://www.macys.com/shop/product/bar-iii-involve-oxford-loafers-created-for-macys?ID=2848280&CategoryID=56233
3685,Clarks,Collection Women's Addiy Kara Booties,$135.00,https://www.macys.com/shop/product/clarks-collection-womens-addiy-kara-booties?ID=6120272&CategoryID=56233
3686,BCBGeneration,Lanni Flat Mules,$99.00,https://www.macys.com/shop/product/bcbgeneration-lanni-flat-mules?ID=10463640&CategoryID=56233
3687,Chinese Laundry,Riddle Asymmetrical Platform Dress Sandals,$59.95,https://www.macys.com/shop/product/chinese-laundry-riddle-asymmetrical-platform-dress-sandals?ID=9977734&CategoryID=56233
3688,Calvin Klein,Women's Ulana Stretch Knit Sneakers,$129.00,https://www.macys.com/shop/product/calvin-klein-womens-ulana-stretch-knit-sneakers?ID=9453477&CategoryID=56233
3689,UGG®,Women's Fluff Mini Quilted Boots,$170.00,https://www.macys.com/shop/product/ugg-womens-fluff-mini-quilted-boots?ID=6200654&CategoryID=56233
3690,STEVEN by Steve Madden,Women's Chey Flip-Flop Sandals,$19.93,https://www.macys.com/shop/product/steven-by-steve-madden-womens-chey-flip-flop-sandals?ID=9470364&CategoryID=56233
3691,Alfani,"Women's Step 'N Flex Hakuu Dress Boots, Created for Macy's",$129.50,https://www.macys.com/shop/product/alfani-womens-step-n-flex-hakuu-dress-boots-created-for-macys?ID=6313451&CategoryID=56233
3692,Naturalizer,Jessie Leather Wide Calf Riding Boots,$199.00,https://www.macys.com/shop/product/naturalizer-jessie-leather-wide-calf-riding-boots?ID=7232417&CategoryID=56233
3693,Nine West,Emette Dress Booties,$129.00,https://www.macys.com/shop/product/nine-west-emette-dress-booties?ID=10333074&CategoryID=56233
3694,Vince Camuto,Vernaya Shooties,$129.00,https://www.macys.com/shop/product/vince-camuto-vernaya-shooties?ID=6699270&CategoryID=56233
3695,Naturalizer,Cruzen Mary Jane Pumps,$110.00,https://www.macys.com/shop/product/naturalizer-cruzen-mary-jane-pumps?ID=8303743&CategoryID=56233
3696,Thalia Sodi,"Grazella Vinyl Pumps, Created for Macy's",$79.50,https://www.macys.com/shop/product/thalia-sodi-grazella-vinyl-pumps-created-for-macys?ID=7033666&CategoryID=56233
3697,Steve Madden,Women's Remy Sock Booties,$99.00,https://www.macys.com/shop/product/steve-madden-womens-remy-sock-booties?ID=7064190&CategoryID=56233
3698,Koolaburra By UGG,Women's Milo Slippers,$54.99,https://www.macys.com/shop/product/koolaburra-by-ugg-womens-milo-slippers?ID=6904543&CategoryID=56233
3699,Aqua College,"Lori Waterproof Booties, Created for Macy's",$152.00,https://www.macys.com/shop/product/aqua-college-lori-waterproof-booties-created-for-macys?ID=7000270&CategoryID=56233
3700,Capezio,Riff Slip-On Tap Shoe,$74.00,https://www.macys.com/shop/product/capezio-riff-slip-on-tap-shoe?ID=10059689&CategoryID=56233
3701,Lucky Brand,Women's Jaliena Wedge Sandals,$37.93,https://www.macys.com/shop/product/lucky-brand-womens-jaliena-wedge-sandals?ID=9353934&CategoryID=56233
3702,Madeline,Nicole Amabel Double Strap Low-Heeled Sandal,$98.95,https://www.macys.com/shop/product/nicole-amabel-double-strap-low-heeled-sandal?ID=10366968&CategoryID=56233
3703,Steve Madden,Women's Jonnie Sneakers,$79.00,https://www.macys.com/shop/product/steve-madden-womens-jonnie-sneakers?ID=10231923&CategoryID=56233
3704,Madeline,Nicole Danette Wedge Sandal,$98.95,https://www.macys.com/shop/product/nicole-danette-wedge-sandal?ID=10456952&CategoryID=56233
3705,Giani Bernini,"Rozario Memory-Foam Dress Boots, Created for Macy's",$179.50,https://www.macys.com/shop/product/giani-bernini-rozario-memory-foam-dress-boots-created-for-macys?ID=6322255&CategoryID=56233
3706,STEVEN by Steve Madden,Women's Rubie Sneakers,$99.00,https://www.macys.com/shop/product/steven-by-steve-madden-womens-rubie-sneakers?ID=8808590&CategoryID=56233
3707,Sorel,Women's Out N About Plus Boots,$120.00,https://www.macys.com/shop/product/sorel-womens-out-n-about-plus-boots?ID=7883940&CategoryID=56233
3708,STEVEN by Steve Madden,Women's Kini Platform Wedges,$112.00,https://www.macys.com/shop/product/steven-by-steve-madden-womens-kini-platform-wedges?ID=10287814&CategoryID=56233
3709,ZiGi Soho,Kourtlan Lace-Up Booties,$34.43,https://www.macys.com/shop/product/zigi-soho-kourtlan-lace-up-booties?ID=2971381&CategoryID=56233
3710,Naturalizer,Emiline Slip-ons,$89.00,https://www.macys.com/shop/product/naturalizer-emiline-slip-ons?ID=9541532&CategoryID=56233
3711,Franco Sarto,Frankie Wedges,$60.00,https://www.macys.com/shop/product/franco-sarto-frankie-wedges?ID=10436819&CategoryID=56233
3712,Dr. Scholl's,Women's Madi Jute Espadrille Slip-On Sneakers,$70.00,https://www.macys.com/shop/product/dr.-scholls-womens-madi-jute-espadrille-slip-on-sneakers?ID=8330505&CategoryID=56233
3713,Naturalizer,Arianna Slingback Sandals,$79.99,https://www.macys.com/shop/product/naturalizer-arianna-slingback-sandals?ID=8303573&CategoryID=56233
3714,DKNY,"Cora Wide Calf Boots, Created For Macy’s",$149.99,https://www.macys.com/shop/product/dkny-cora-wide-calf-boots-created-for-macys?ID=5429483&CategoryID=56233
3715,Chinese Laundry,Bianca Wedge Sandals,$69.95,https://www.macys.com/shop/product/chinese-laundry-bianca-wedge-sandals?ID=9358599&CategoryID=56233
3716,Giani Bernini,"Cherub Wedge Memory Foam Ankle Booties, Created for Macy's",$99.50,https://www.macys.com/shop/product/giani-bernini-cherub-wedge-memory-foam-ankle-booties-created-for-macys?ID=6322252&CategoryID=56233
3717,Kenneth Cole Reaction,Women's Wind-y Over-The-Knee Boots,$99.99,https://www.macys.com/shop/product/kenneth-cole-reaction-womens-wind-y-over-the-knee-boots?ID=3429962&CategoryID=56233
3718,Nike,Women's Renew Lucent Running Sneakers from Finish Line,$80.00,https://www.macys.com/shop/product/nike-womens-renew-lucent-running-sneakers-from-finish-line?ID=10131390&CategoryID=56233
3719,adidas Originals,Women's Nite Jogger Running Sneakers from Finish Line,$130.00,https://www.macys.com/shop/product/adidas-originals-womens-nite-jogger-running-sneakers-from-finish-line?ID=9848331&CategoryID=56233
3720,dav,Coachella Lace Waterproof Women's Ankle-Height Rain Boot,$79.00,https://www.macys.com/shop/product/dav-coachella-lace-waterproof-womens-ankle-height-rain-boot?ID=10477577&CategoryID=56233
3721,Naturalizer,Kia Ankle Strap Sandals,$59.99,https://www.macys.com/shop/product/naturalizer-kia-ankle-strap-sandals?ID=8303796&CategoryID=56233
3722,Dingo,Women's Concho Leather Sling Back,$99.95,https://www.macys.com/shop/product/dingo-womens-concho-leather-sling-back?ID=10469688&CategoryID=56233
3723,Steve Madden,Women's Pura Slide Sandals,$72.00,https://www.macys.com/shop/product/steve-madden-womens-pura-slide-sandals?ID=10358230&CategoryID=56233
3724,Eastland Shoe,Eastland Women's Yarmouth Loafers,$100.00,https://www.macys.com/shop/product/eastland-womens-yarmouth-loafers?ID=10129578&CategoryID=56233
3725,Sam Edelman,Greta Thong Sandals,$85.00,https://www.macys.com/shop/product/sam-edelman-greta-thong-sandals?ID=7019021&CategoryID=56233
3726,Journee Collection,Women's Theda Bootie,$79.00,https://www.macys.com/shop/product/journee-collection-womens-theda-bootie?ID=9333826&CategoryID=56233
3727,G by GUESS,Aussie Cold Weather Boots,$59.99,https://www.macys.com/shop/product/g-by-guess-aussie-cold-weather-boots?ID=6731975&CategoryID=56233
3728,Jessica Simpson,Siesto Block Heel Dress Sandals,$79.00,https://www.macys.com/shop/product/jessica-simpson-siesto-block-heel-dress-sandals?ID=9492512&CategoryID=56233
3729,KORKS,Shamira Booties,$130.00,https://www.macys.com/shop/product/korks-shamira-booties?ID=10405035&CategoryID=56233
3730,UGG®,Women's Shelby Matte Rain Boots,$85.00,https://www.macys.com/shop/product/ugg-womens-shelby-matte-rain-boots?ID=5536617&CategoryID=56233
3731,Tommy Hilfiger,Rian Lace-Up Winter Boots,$99.00,https://www.macys.com/shop/product/tommy-hilfiger-rian-lace-up-winter-boots?ID=6749171&CategoryID=56233
3732,Giani Bernini,"Rozario Memory-Foam Wide-Calf Dress Boots, Created for Macy's",$179.50,https://www.macys.com/shop/product/giani-bernini-rozario-memory-foam-wide-calf-dress-boots-created-for-macys?ID=6322263&CategoryID=56233
3733,Charter Club,"Traynor Rain Booties, Created For Macy's",$59.50,https://www.macys.com/shop/product/charter-club-traynor-rain-booties-created-for-macys?ID=6314142&CategoryID=56233
3734,Nine West,Kalie Cold-Weather Boots,$89.00,https://www.macys.com/shop/product/nine-west-kalie-cold-weather-boots?ID=9983698&CategoryID=56233
3735,Dearfoams,"Women's Microfiber Terry Slide Slipper, Online Only",$24.00,https://www.macys.com/shop/product/dearfoams-womens-microfiber-terry-slide-slipper-online-only?ID=9389089&CategoryID=56233
3736,Sperry,Women's Authentic Original BIONIC Boat Shoes,$100.00,https://www.macys.com/shop/product/sperry-womens-authentic-original-bionic-boat-shoes?ID=10352785&CategoryID=56233
3737,Dirty Laundry,Josephine Sequins Slip On Sneakers,$39.95,https://www.macys.com/shop/product/dirty-laundry-josephine-sequins-slip-on-sneakers?ID=9359067&CategoryID=56233
3738,Reebok,Women's Classic Harman Run Casual Sneakers from Finish Line,$65.00,https://www.macys.com/shop/product/reebok-womens-classic-harman-run-casual-sneakers-from-finish-line?ID=10020052&CategoryID=56233
3739,Calvin Klein,Women's Ada Wide Calf Tall Boots,$229.00,https://www.macys.com/shop/product/calvin-klein-womens-ada-wide-calf-tall-boots?ID=9984117&CategoryID=56233
3740,Patricia Nash,Sicily Booties,$249.00,https://www.macys.com/shop/product/patricia-nash-sicily-booties?ID=6785786&CategoryID=56233
3741,Ecco,Women's St. 1 Fashion Sneakers,$180.00,https://www.macys.com/shop/product/ecco-womens-st.-1-fashion-sneakers?ID=10146641&CategoryID=56233
3742,BEARPAW,Women's Anthracite Tall Boots,$109.00,https://www.macys.com/shop/product/bearpaw-womens-anthracite-tall-boots?ID=10227456&CategoryID=56233
3743,dav,Coachella Cuff Waterproof Women's Mid-Height Rain Boot,$79.00,https://www.macys.com/shop/product/dav-coachella-cuff-waterproof-womens-mid-height-rain-boot?ID=10477576&CategoryID=56233
3744,Naturalizer,Aurelia Slingbacks,$110.00,https://www.macys.com/shop/product/naturalizer-aurelia-slingbacks?ID=10405666&CategoryID=56233
3745,UGG®,Women's Mini Bailey Bow II Boots,$150.00,https://www.macys.com/shop/product/ugg-womens-mini-bailey-bow-ii-boots?ID=5004892&CategoryID=56233
3746,Skechers,Women's Amp'd City Blocks Casual Sneakers from Finish Line,$70.00,https://www.macys.com/shop/product/skechers-womens-ampd-city-blocks-casual-sneakers-from-finish-line?ID=10486358&CategoryID=56233
3747,Style & Co,"Hayley Wide-Calf Over-The-Knee Zip Boots, Created for Macy's",$99.50,https://www.macys.com/shop/product/style-co-hayley-wide-calf-over-the-knee-zip-boots-created-for-macys?ID=6324554&CategoryID=56233
3748,Nine West,Natty Block-Heel Boots,$189.00,https://www.macys.com/shop/product/nine-west-natty-block-heel-boots?ID=9983716&CategoryID=56233
3749,Soul Naturalizer,Krista Slip-ons,$90.00,https://www.macys.com/shop/product/soul-naturalizer-krista-slip-ons?ID=10486765&CategoryID=56233
3750,The North Face,Women's Nuptse Slides,$50.00,https://www.macys.com/shop/product/the-north-face-womens-nuptse-slides?ID=8538763&CategoryID=56233
3751,b.o.c.,Oliver Riding Leather Boots ,$155.00,https://www.macys.com/shop/product/b.o.c.-oliver-riding-leather-boots?ID=6398443&CategoryID=56233
3752,Alfani,"Women's Step 'N Flex Kallumm Boots, Created for Macy's",$129.50,https://www.macys.com/shop/product/alfani-womens-step-n-flex-kallumm-boots-created-for-macys?ID=6313458&CategoryID=56233
3753,Bzees,Romance Knit Ankle Boots,$79.00,https://www.macys.com/shop/product/bzees-romance-knit-ankle-boots?ID=8942677&CategoryID=56233
3754,LifeStride,Yours Slingback Pumps,$60.00,https://www.macys.com/shop/product/lifestride-yours-slingback-pumps?ID=10189279&CategoryID=56233
3755,Nine West,Gale Studded Sandals,$89.00,https://www.macys.com/shop/product/nine-west-gale-studded-sandals?ID=10437041&CategoryID=56233
3756,Skechers,Women's GOwalk Joy Wide Casual Walking Sneakers from Finish Line,$40.00,https://www.macys.com/shop/product/skechers-womens-gowalk-joy-wide-casual-walking-sneakers-from-finish-line?ID=5923829&CategoryID=56233
3757,Nike,Women's Air Max Torch 4 Running Sneakers from Finish Line,$85.00,https://www.macys.com/shop/product/nike-womens-air-max-torch-4-running-sneakers-from-finish-line?ID=8174579&CategoryID=56233
3758,Kenneth Cole New York,Women's Westley Loafers,$140.00,https://www.macys.com/shop/product/kenneth-cole-new-york-womens-westley-loafers?ID=10382999&CategoryID=56233
3759,Circus by Sam Edelman,"Carmen Flats, Created For Macy's",$59.00,https://www.macys.com/shop/product/circus-by-sam-edelman-carmen-flats-created-for-macys?ID=6971808&CategoryID=56233
3760,Calvin Klein,Britta Wedges,$119.00,https://www.macys.com/shop/product/calvin-klein-britta-wedges?ID=10347488&CategoryID=56233
