,item_name,item_price,item_link
9607,Ted Baker London Asellys Pump (Women),$131.98,https://shop.nordstrom.com/s/ted-baker-london-asellys-pump-women/5528760?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=pink%20satin
9608,CC Corso Como® Jullia Flat (Women),$69.95,https://shop.nordstrom.com/s/cc-corso-como-jullia-flat-women/5505955?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20nubuck%20leather
9609,Nina Contesa Open Toe Pump (Women),$78.95,https://shop.nordstrom.com/s/nina-contesa-open-toe-pump-women/5497117?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=silver%20satin
9610,Dr. Scholl's Abbot Lux Sneaker (Women),$63.00,https://shop.nordstrom.com/s/dr-scholls-abbot-lux-sneaker-women/5493139?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=spice%20suede
9611,Cole Haan Kitten Heel Pump (Women),$180.00,https://shop.nordstrom.com/s/cole-haan-kitten-heel-pump-women/5487935?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=marine%20blue%20suede
9612,Bernardo Nala Embroidered Mule (Women),$247.95,https://shop.nordstrom.com/s/bernardo-nala-embroidered-mule-women/5486558?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20eggshell%20luggage%20fabric
9613,Adam Tucker Sunny Espadrille Flat (Women),$99.95,https://shop.nordstrom.com/s/adam-tucker-sunny-espadrille-flat-women/5486473?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=stone%20suede
9614,COACH Harper Bead Chain Loafer (Women),$145.00,https://shop.nordstrom.com/s/coach-harper-bead-chain-loafer-women/5453186?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=ink%20leather
9615,Merrell Around Town Luxe Flip Flop (Women),$79.95,https://shop.nordstrom.com/s/merrell-around-town-luxe-flip-flop-women/5452650?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=falcon%20leather
9616,Acorn 'Ragg' Spa Slipper (Women),$39.95,https://shop.nordstrom.com/s/acorn-ragg-spa-slipper-women/5452440?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=grey%20fabric
9617,Splendid Ace Espadrille Ankle Strap Flat (Women),$108.95,https://shop.nordstrom.com/s/splendid-ace-espadrille-ankle-strap-flat-women/5451075?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%20leather
9618,Splendid Aria Wedge Sandal (Women),$98.95,https://shop.nordstrom.com/s/splendid-aria-wedge-sandal-women/5451071?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=navy%20suede
9619,Marc Fisher LTD Roony Slide Sandal (Women),$119.95 – $129.95,https://shop.nordstrom.com/s/marc-fisher-ltd-roony-slide-sandal-women/5433480?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=roccia%20leather
9620,L'Amour des Pieds Rachelce Tall Boot (Women),$348.95,https://shop.nordstrom.com/s/lamour-des-pieds-rachelce-tall-boot-women/5404987?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
9621,Alegria Baseq TRAQ™ Low Top Sneaker (Women),$119.95,https://shop.nordstrom.com/s/alegria-baseq-traq-low-top-sneaker-women/5394344?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%20leather
9622,OluKai Pehuea Loupili Sneaker (Women),$139.95,https://shop.nordstrom.com/s/olukai-pehuea-loupili-sneaker-women/5382089?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20monstera%20leather
9623,JAGGAR Square Toe Boot (Women),$209.95,https://shop.nordstrom.com/s/jaggar-square-toe-boot-women/5373557?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=chocolate%20patent%20leather
9624,Jambu Cecilia Sneaker (Women),$128.95,https://shop.nordstrom.com/s/jambu-cecilia-sneaker-women/5373531?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20nubuck%20leather
9625,OTBT Dodge Wedge Bootie (Women),$138.95,https://shop.nordstrom.com/s/otbt-dodge-wedge-bootie-women/5370352?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20suede
9626,COACH Urban Hiker Faux Shearling Lined Bootie (Women),$117.00,https://shop.nordstrom.com/s/coach-urban-hiker-faux-shearling-lined-bootie-women/5357658?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=fatigue%20leather
9627,FitFlop Uberknit™ Crystal Ballerina Slip-On Sneaker (Women),$119.95,https://shop.nordstrom.com/s/fitflop-uberknit-crystal-ballerina-slip-on-sneaker-women/5351941?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20soft%20grey%20fabric
9628,Dr. Martens 1460 Vonda Embroidered Bootie (Women),$154.95,https://shop.nordstrom.com/s/dr-martens-1460-vonda-embroidered-bootie-women/5346078?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
9629,Josef Seibel Fergey 20 Sneaker (Women),$134.95,https://shop.nordstrom.com/s/josef-seibel-fergey-20-sneaker-women/5345295?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=grey%20leather
9630,Comfortiva Farmington Flat (Women),$99.95,https://shop.nordstrom.com/s/comfortiva-farmington-flat-women/5335452?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=abisso%20navy%20leather
9631,Jeffrey Campbell Fraser Slingback Clog (Women),$149.95,https://shop.nordstrom.com/s/jeffrey-campbell-fraser-slingback-clog-women/5314626?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
9632,cupcakes and cashmere Marini Sandal (Women),$124.95,https://shop.nordstrom.com/s/cupcakes-and-cashmere-marini-sandal-women/5277680?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=blush%2F%20punch%20leather
9633,Nina Valency Crystal Embellished Sandal (Women),$53.37,https://shop.nordstrom.com/s/nina-valency-crystal-embellished-sandal-women/5270664?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=silver%20fabric
9634,Vans Sk8-Hi MTE Water Resistant Sneaker (Women),$84.95,https://shop.nordstrom.com/s/vans-sk8-hi-mte-water-resistant-sneaker-women/5242098?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=frost%20grey%2F%20prune
9635,Rockport Cobb Hill Cady Gladiator Sneaker (Women),$119.95,https://shop.nordstrom.com/s/rockport-cobb-hill-cady-gladiator-sneaker-women/5216672?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=grey%20leather
9636,Bueno Kina Sandal (Women),$99.95,https://shop.nordstrom.com/s/bueno-kina-sandal-women/5174516?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=grey%20leather
9637,Keen Lorelai Slip-On Sneaker (Women),$109.95,https://shop.nordstrom.com/s/keen-lorelai-slip-on-sneaker-women/5155498?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=blue%20mirage%20faux%20leather
9638,Jessica Simpson Jyra Sandal (Women),$78.95,https://shop.nordstrom.com/s/jessica-simpson-jyra-sandal-women/5112456?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=neon%20yellow%20faux%20leather
9639,Spring Step Citrine Bootie (Women),$89.95,https://shop.nordstrom.com/s/spring-step-citrine-bootie-women/5107924?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=blue%20fabric
9640,Clarks® Grace Lily Flat (Women),$109.95,https://shop.nordstrom.com/s/clarks-grace-lily-flat-women/5024308?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
9641,Jeffrey Campbell Torbett Tassel Loafer (Women),$164.95,https://shop.nordstrom.com/s/jeffrey-campbell-torbett-tassel-loafer-women/4984240?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=gold%20black%20metallic%20leather
9642,Rockport Cobb Hill Let's Walk Sneaker (Women),$99.95,https://shop.nordstrom.com/s/rockport-cobb-hill-lets-walk-sneaker-women/4943501?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=warm%20iron%20leather
9643,Trotters Liz Loafer (Women),$89.95,https://shop.nordstrom.com/s/trotters-liz-loafer-women/4864801?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
9644,Chocolat Blu Walda Platform Wedge Sandal (Women),$164.95,https://shop.nordstrom.com/s/chocolat-blu-walda-platform-wedge-sandal-women/4784669?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=brown%20leather
9645,OTBT Fernweh Slouchy Bootie (Women),$128.95,https://shop.nordstrom.com/s/otbt-fernweh-slouchy-bootie-women/4677926?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=sable%20leather
9646,Bed Stu Artemis Cage Sandal (Women),$99.95 – $99.96,https://shop.nordstrom.com/s/bed-stu-artemis-cage-sandal-women/4599594?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
9647,Spring Step Lorelle Flat (Women),$80.99,https://shop.nordstrom.com/s/spring-step-lorelle-flat-women/5552298?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=brown%20leather
9648,Chinese Laundry Moonshine Genuine Calf Hair Slide Sandal (Women),$49.95,https://shop.nordstrom.com/s/chinese-laundry-moonshine-genuine-calf-hair-slide-sandal-women/5551534?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=cream%20calf%20hair
9649,Kelsi Dagger Brooklyn Navigate Bootie (Women),$174.95,https://shop.nordstrom.com/s/kelsi-dagger-brooklyn-navigate-bootie-women/5550501?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather%2F%20black%20faux%20fur
9650,L'Artiste Symphony Sandal (Women),$89.95,https://shop.nordstrom.com/s/lartiste-symphony-sandal-women/5521274?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=camel%20leather
9651,Louise et Cie Kamber Genuine Calf Hair Sandal (Women),$149.95,https://shop.nordstrom.com/s/louise-et-cie-kamber-genuine-calf-hair-sandal-women/5519884?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=leopard%20print%20calf%20hair
9652,OTBT Teamwork Ankle Strap Sandal (Women),$108.95,https://shop.nordstrom.com/s/otbt-teamwork-ankle-strap-sandal-women/5519123?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
9653,Ash Bird Wedge Sneaker (Women),$170.96 – $182.96,https://shop.nordstrom.com/s/ash-bird-wedge-sneaker-women/5518079?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20midnight%2F%20metal
9654,TOMS Alpargata Slip-On (Women),$59.95,https://shop.nordstrom.com/s/toms-alpargata-slip-on-women/5517901?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=veiled%20rose%20stars%20fabric
9655,SoftWalk® Hana Slip-On (Women),$77.96,https://shop.nordstrom.com/s/softwalk-hana-slip-on-women/5515579?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=bronze%20leather
9656,Ted Baker London Cepaps Slip-On Sneaker (Women),$159.95,https://shop.nordstrom.com/s/ted-baker-london-cepaps-slip-on-sneaker-women/5505600?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=dark%20blue%20leather
9657,Nine West Jax Heel Bootie (Women),$148.95,https://shop.nordstrom.com/s/nine-west-jax-heel-bootie-women/5497168?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=leopard%20print%20calf%20hair
9658,BC Footwear Peonies Vegan Wedge Sandal (Women),$89.95,https://shop.nordstrom.com/s/bc-footwear-peonies-vegan-wedge-sandal-women/5496718?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=rose%20gold%20distressed
9659,Keen Terradora Waterproof Hiking Sneaker (Women),$139.95,https://shop.nordstrom.com/s/keen-terradora-waterproof-hiking-sneaker-women/5496324?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=blue%20nights%2F%20mirage%20fabric
9660,L'Artiste Goodie Wedge Sandal (Women),$89.95,https://shop.nordstrom.com/s/lartiste-goodie-wedge-sandal-women/5487130?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=red%20leather
9661,rag & bone Aslen Loafer Mule (Women),$375.00,https://shop.nordstrom.com/s/rag-bone-aslen-loafer-mule-women/5486330?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
9662,Louise et Cie Kota Ankle Strap Pump (Women),$59.96,https://shop.nordstrom.com/s/louise-et-cie-kota-ankle-strap-pump-women/5483996?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=primrose%20print%20leather
9663,Etienne Aigner Dedra Ankle Strap Pump (Women),$118.80,https://shop.nordstrom.com/s/etienne-aigner-dedra-ankle-strap-pump-women/5483237?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=saffron%20suede
9664,Charles David Volution Sandal (Women),$218.95,https://shop.nordstrom.com/s/charles-david-volution-sandal-women/5481887?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
9665,Dr. Scholl's Laguna Bootie (Women),$119.95,https://shop.nordstrom.com/s/dr-scholls-laguna-bootie-women/5478760?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=honey%20leather
9666,COACH C220 High Top Sneaker with Genuine Shearing Trim (Women),$195.00,https://shop.nordstrom.com/s/coach-c220-high-top-sneaker-with-genuine-shearing-trim-women/5453201?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=mushroom%2F%20oat%20multi
9667,Katy Perry Melly Ankle Strap Sandal (Women),$88.95,https://shop.nordstrom.com/s/katy-perry-melly-ankle-strap-sandal-women/5452594?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=bronze%20fabric
9668,Trask Farrah Loafer (Women),$227.95,https://shop.nordstrom.com/s/trask-farrah-loafer-women/5452082?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=pewter%20croco%20printed%20leather
9669,Splendid Arianna Espadrille Wedge Sandal (Women),$118.95,https://shop.nordstrom.com/s/splendid-arianna-espadrille-wedge-sandal-women/5451077?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=sand%20suede
9670,FitFlop Loosh Luxe Slide Sandal (Women),$249.95,https://shop.nordstrom.com/s/fitflop-loosh-luxe-slide-sandal-women/5450168?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=artisan%20gold%20leather
9671,Karl Lagerfeld Paris Cardi Bootie (Women),$168.95,https://shop.nordstrom.com/s/karl-lagerfeld-paris-cardi-bootie-women/5443022?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20white%20leather
9672,Badgley Mischka Candace Embellished Flat (Women),$165.00,https://shop.nordstrom.com/s/badgley-mischka-candace-embellished-flat-women/5441448?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=soft%20white%20satin
9673,Munro Kelsey Sandal (Women),$169.95,https://shop.nordstrom.com/s/munro-kelsey-sandal-women/5440137?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
9674,Bed Stu Ellice Bootie (Women),$254.95,https://shop.nordstrom.com/s/bed-stu-ellice-bootie-women/5427183?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=tan%20rustic%20leather
9675,Calvin Klein Roya Pump (Women),$129.95,https://shop.nordstrom.com/s/calvin-klein-roya-pump-women/5423163?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=stone%20pink%20patent%20leather
9676,CLOUD Victory Sneaker (Women),$169.95,https://shop.nordstrom.com/s/cloud-victory-sneaker-women/5419604?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
9677,Pelle Moda Bea Snake Embossed Sandal (Women),$134.95,https://shop.nordstrom.com/s/pelle-moda-bea-snake-embossed-sandal-women/5415015?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=bright%20multi%20snake%20print
9678,Swedish Hasbeens Sky T-Strap Pump (Women),$249.95,https://shop.nordstrom.com/s/swedish-hasbeens-sky-t-strap-pump-women/5413339?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=nature%20leather
9679,BC Footwear Make a Difference Vegan Ankle Boot (Women),$84.95,https://shop.nordstrom.com/s/bc-footwear-make-a-difference-vegan-ankle-boot-women/5409759?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=cognac%20faux%20leather
9680,Cole Haan x Rodarte Sport Shoetie (Women),$200.00,https://shop.nordstrom.com/s/cole-haan-x-rodarte-sport-shoetie-women/5389863?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%20croc%20print
9681,Hush Puppies® Byanca Slip-On Sneaker (Women),$59.95,https://shop.nordstrom.com/s/hush-puppies-byanca-slip-on-sneaker-women/5383217?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20canvas
9682,VANELi Quade Flat (Women),$124.95,https://shop.nordstrom.com/s/vaneli-quade-flat-women/5369325?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20stretch%20fabric
9683,Blondo Vica Waterproof Knee High Boot (Women),$249.95,https://shop.nordstrom.com/s/blondo-vica-waterproof-knee-high-boot-women/5367034?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=cognac%20nubuck
9684,Jewel Badgley Mischka Una Flat Sandal (Women),$53.40 – $89.95,https://shop.nordstrom.com/s/jewel-badgley-mischka-una-flat-sandal-women/5361839?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=light%20gold%20glitter
9685,Louise et Cie Bender Low Top Sneaker (Women),$109.95,https://shop.nordstrom.com/s/louise-et-cie-bender-low-top-sneaker-women/5360105?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=natural%2F%20optic%20white
9686,bernie mev. Amie Slip-On Sneaker (Women),$69.95,https://shop.nordstrom.com/s/bernie-mev-amie-slip-on-sneaker-women/5319127?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20blush%20fabric
9687,bernie mev. Keyla Sock Bootie (Women),$82.95,https://shop.nordstrom.com/s/bernie-mev-keyla-sock-bootie-women/5319125?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20black%20smoke%20fabric
9688,Nine West Fifth Pointy Toe Pump (Women),$88.95,https://shop.nordstrom.com/s/nine-west-fifth-pointy-toe-pump-women/5289741?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=natural%20fabric
9689,Munro Quinn Ballet Flat (Women),$199.95,https://shop.nordstrom.com/s/munro-quinn-ballet-flat-women/5270711?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=silver%20leather
